Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes	Source
3300017989_53	53.33	1.52	Neural Network (Specific Model)	11	0.829	5145	267.95613160518445	1940462	0.58	2006	393	20784	None	Aquatic_19300_3
3300017989_66	95.95	0.27	Gradient Boost (General Model)	11	0.944	52862	339.2243684992571	1446128	0.46	1346	45	141150	None	Aquatic_19300_3
3300017989_70	55.13	0.15	Gradient Boost (General Model)	11	0.881	5118	331.37660256410254	1404554	0.5	1248	272	18317	None	Aquatic_19300_3
3300017990_21	86.98	0.23	Gradient Boost (General Model)	11	0.902	20924	334.3553370786517	3950377	0.55	3560	290	176246	None	Aquatic_19300_3
3300017991_121	97.46	0.29	Gradient Boost (General Model)	11	0.926	35737	279.003300330033	546080	0.44	606	23	97690	None	Aquatic_19300_3
3300017992_53	72.03	0.58	Gradient Boost (General Model)	11	0.938	6009	298.26321467098165	1764899	0.42	1854	298	35141	None	Aquatic_19300_3
3300018003_6	94.29	7.67	Gradient Boost (General Model)	11	0.843	33745	278.7755649176561	5168746	0.49	5222	328	137111	None	Aquatic_19300_3
3300018012_2	66.64	4.7	Gradient Boost (General Model)	11	0.886	6441	281.05771050141914	6015740	0.71	6342	1014	30560	None	Aquatic_19300_3
3300018065_28	79.74	3.71	Neural Network (Specific Model)	11	0.891	10819	277.93022598870056	3308462	0.46	3540	387	51499	None	Aquatic_19300_3
3300018080_43	99.99	1.35	Neural Network (Specific Model)	11	0.873	51293	309.0840652446675	2532978	0.49	2391	90	171507	None	Aquatic_19300_3
3300018080_69	95.23	1.26	Gradient Boost (General Model)	11	0.926	52641	320.84206748025844	1444095	0.42	1393	42	107262	None	Aquatic_19300_3
3300018423_51	78.48	1.86	Gradient Boost (General Model)	11	0.931	8583	286.90117035110535	2129431	0.69	2307	289	30121	None	Aquatic_19300_3
3300018815_6	74.66	1.53	Gradient Boost (General Model)	11	0.89	7541	290.58331678252233	4921359	0.51	5035	726	50255	None	Aquatic_19300_3
3300018868_30	68.97	0.41	Neural Network (Specific Model)	11	0.948	24540	297.0183486238532	920113	0.4	981	55	59386	None	Aquatic_19300_3
3300020074_55	90.49	0.11	Gradient Boost (General Model)	11	0.94	16773	316.69267139479905	2130516	0.58	2115	178	70603	None	Aquatic_19300_3
3300020083_60	79.25	2.88	Gradient Boost (General Model)	11	0.95	8929	289.5466307277628	1690363	0.57	1855	228	48521	None	Aquatic_19300_3
3300020084_62	60.95	0.9	Gradient Boost (General Model)	11	0.884	6076	325.3545454545455	1939956	0.51	1760	351	15207	None	Aquatic_19300_3
3300020109_64	100.0	1.97	Gradient Boost (General Model)	11	0.943	182148	346.1101434426229	2147044	0.41	1952	44	410029	None	Aquatic_19300_3
3300020183_61	95.32	0.0	Neural Network (Specific Model)	11	0.903	40284	251.8602890571232	1212069	0.41	1453	59	188476	None	Aquatic_19300_3
3300020183_68	64.02	0.94	Neural Network (Specific Model)	11	0.955	7510	288.01247771836006	1011102	0.54	1122	150	45342	None	Aquatic_19300_3
3300020190_40	87.96	1.42	Gradient Boost (General Model)	11	0.943	19166	352.289124668435	2526336	0.61	2262	211	72896	None	Aquatic_19300_3
3300020190_51	99.87	0.01	Neural Network (Specific Model)	11	0.961	83384	361.9637223974763	2144072	0.43	1902	56	274901	None	Aquatic_19300_3
3300020190_63	95.21	0.57	Gradient Boost (General Model)	11	0.956	31365	339.72715654952077	1662726	0.59	1565	90	108228	None	Aquatic_19300_3
3300020198_26	97.51	3.0	Gradient Boost (General Model)	11	0.922	46084	319.4443312101911	4071798	0.61	3925	132	209991	None	Aquatic_19300_3
3300020198_61	91.84	0.13	Neural Network (Specific Model)	11	0.955	32598	314.1995192307692	1635972	0.59	1664	70	185014	None	Aquatic_19300_3
3300020204_36	85.76	0.46	Gradient Boost (General Model)	11	0.947	94585	356.98222405952873	2728061	0.67	2419	53	458394	None	Aquatic_19300_3
3300020204_55	99.99	0.23	Neural Network (Specific Model)	11	0.962	97612	359.5377308707124	2120318	0.43	1895	38	201489	None	Aquatic_19300_3
3300020204_71	76.47	0.12	Neural Network (Specific Model)	11	0.951	24885	291.32381729200654	1123148	0.43	1226	69	85411	None	Aquatic_19300_3
3300020220_105	66.89	1.98	Neural Network (Specific Model)	11	0.963	6993	288.9668458781362	1000435	0.54	1116	156	49465	None	Aquatic_19300_3
3300020220_34	69.45	2.43	Neural Network (Specific Model)	11	0.897	21535	369.12266500622667	3960997	0.58	3212	272	104264	None	Aquatic_19300_3
3300020220_86	94.17	1.31	Neural Network (Specific Model)	11	0.956	44888	341.5595311536089	1732361	0.59	1621	71	139317	None	Aquatic_19300_3
3300020220_90	70.69	0.3	Neural Network (Specific Model)	11	0.893	6662	265.18801897983394	1499450	0.47	1686	241	57179	None	Aquatic_19300_3
3300020220_97	68.54	0.03	Gradient Boost (General Model)	11	0.94	81266	357.25533890436395	1226744	0.67	1077	32	137355	None	Aquatic_19300_3
3300020254_3	85.2	5.05	Gradient Boost (General Model)	11	0.874	10164	285.9033724895794	2587504	0.57	2639	300	49869	None	Aquatic_19300_3
3300020262_19	82.04	0.15	Gradient Boost (General Model)	11	0.897	72763	293.7949965253648	1412086	0.44	1439	22	183865	None	Aquatic_19300_3
3300020364_17	94.45	0.22	Gradient Boost (General Model)	11	0.891	16252	306.24616695059626	2418325	0.62	2348	194	87275	None	Aquatic_19300_3
3300020368_6	72.99	0.09	Gradient Boost (General Model)	11	0.942	49356	375.644578313253	2181891	0.44	1826	66	224695	None	Aquatic_19300_3
3300020389_13	62.14	2.0	Gradient Boost (General Model)	11	0.851	5289	303.75831636116766	3147429	0.54	2946	610	17788	None	Aquatic_19300_3
3300020389_30	88.71	4.97	Gradient Boost (General Model)	11	0.929	11523	323.6855918585967	1946578	0.39	1867	216	61803	None	Aquatic_19300_3
3300020391_17	71.17	0.26	Neural Network (Specific Model)	11	0.954	23009	380.76006074411544	1574142	0.42	1317	92	105756	None	Aquatic_19300_3
3300020398_18	97.76	0.99	Neural Network (Specific Model)	11	0.925	25321	315.2772177419355	2024613	0.39	1984	119	65233	None	Aquatic_19300_3
3300020398_8	78.04	5.59	Neural Network (Specific Model)	11	0.887	9575	312.7464490782714	3494399	0.45	3309	453	31497	None	Aquatic_19300_3
3300020426_17	71.8	1.01	Neural Network (Specific Model)	11	0.911	144591	328.21549351160047	2743451	0.64	2543	47	348978	None	Aquatic_19300_3
3300020463_12	87.55	3.81	Neural Network (Specific Model)	11	0.885	12203	313.7420341575325	4166464	0.45	3923	436	88532	None	Aquatic_19300_3
3300020681_1	89.76	0.87	Neural Network (Specific Model)	11	0.89	12106	291.0989541432019	2433289	0.46	2486	247	54677	None	Aquatic_19300_3
3300020711_6	85.89	0.46	Gradient Boost (General Model)	11	0.955	10063	285.73952779893375	1175679	0.51	1313	141	45850	None	Aquatic_19300_3
3300020720_5	93.98	0.25	Gradient Boost (General Model)	11	0.873	79386	336.3030095759234	3371066	0.52	2924	58	260171	None	Aquatic_19300_3
3300021130_4	99.99	0.16	Neural Network (Specific Model)	11	0.894	76685	314.1219333577444	2871665	0.46	2731	64	336784	None	Aquatic_19300_3
3300021132_5	91.44	3.55	Neural Network (Specific Model)	11	0.943	18562	298.60493119266056	1652553	0.52	1744	140	75975	None	Aquatic_19300_3
3300021185_15	96.61	5.29	Gradient Boost (General Model)	11	0.922	35688	380.55309610535164	4412239	0.5	3569	219	133193	None	Aquatic_19300_3
3300021357_16	91.77	0.18	Neural Network (Specific Model)	11	0.925	34067	308.5640756302521	948700	0.57	952	44	59308	None	Aquatic_19300_3
3300021487_7	100.0	0.66	Neural Network (Specific Model)	11	0.912	90176	314.6475583864119	2919551	0.62	2826	50	183286	None	Aquatic_19300_3
3300021518_17	76.65	1.4	Neural Network (Specific Model)	11	0.939	7406	290.2013769363167	2147924	0.62	2324	329	24187	None	Aquatic_19300_3
3300021518_6	91.61	1.0	Gradient Boost (General Model)	11	0.867	14056	317.06193548387097	5095959	0.47	4650	486	52743	None	Aquatic_19300_3
3300021518_8	82.12	3.9	Neural Network (Specific Model)	11	0.845	10243	306.63439024390243	4454910	0.52	4100	538	41709	None	Aquatic_19300_3
3300022225_29	93.7	1.13	Gradient Boost (General Model)	11	0.908	34360	310.17133443163095	1863406	0.51	1821	96	97676	None	Aquatic_19300_3
3300022842_16	77.28	0.97	Gradient Boost (General Model)	4	0.909	6684	278.372	916270	0.35	1000	146	21247	None	Aquatic_19300_3
3300022905_44	61.2	0.78	Neural Network (Specific Model)	11	0.957	10346	321.99759615384613	1257198	0.45	1248	147	92579	None	Aquatic_19300_3
3300022929_31	90.87	0.08	Neural Network (Specific Model)	11	0.926	39206	295.5353086419753	1935279	0.63	2025	88	86136	None	Aquatic_19300_3
3300023176_30	90.16	1.89	Gradient Boost (General Model)	11	0.895	90661	302.1650717703349	2113945	0.52	2090	49	289953	None	Aquatic_19300_3
3300023179_45	95.94	0.93	Gradient Boost (General Model)	11	0.938	31281	331.25653798256536	1694949	0.47	1606	99	80980	None	Aquatic_19300_3
3300023435_5	100.0	0.01	Neural Network (Specific Model)	11	0.914	119923	319.0065828845003	1746873	0.52	1671	27	553678	None	Aquatic_19300_3
3300024263_7	97.35	0.04	Neural Network (Specific Model)	11	0.892	316173	317.16866943412714	4874137	0.65	4577	27	741793	None	Aquatic_19300_3
3300024294_13	90.78	4.39	Neural Network (Specific Model)	11	0.952	44441	338.75258292550296	1957767	0.44	1839	96	126056	None	Aquatic_19300_3
3300024326_2	100.0	0.34	Neural Network (Specific Model)	11	0.915	78267	304.089945574334	3472677	0.58	3491	100	408254	None	Aquatic_19300_3
3300024328_13	90.6	0.46	Gradient Boost (General Model)	11	0.925	27680	321.0548266166823	2218817	0.51	2134	122	103268	None	Aquatic_19300_3
3300024328_14	100.0	0.22	Neural Network (Specific Model)	11	0.941	94890	294.25496974935174	2161248	0.69	2314	45	274048	None	Aquatic_19300_3
3300024423_12	66.89	0.17	Gradient Boost (General Model)	11	0.845	5992	289.1474773609314	1583584	0.55	1546	279	18615	None	Aquatic_19300_3
3300024428_8	92.05	6.16	Gradient Boost (General Model)	11	0.934	18611	340.9529797703663	2000210	0.39	1829	163	52219	None	Aquatic_19300_3
3300024433_67	54.04	0.38	Gradient Boost (General Model)	11	0.877	8686	260.51141078838174	856657	0.54	964	120	30936	None	Aquatic_19300_3
3300024516_14	84.88	2.83	Gradient Boost (General Model)	11	0.883	11053	299.7754150888436	3490984	0.63	3433	415	54640	None	Aquatic_19300_3
3300024900_2	62.17	0.64	Neural Network (Specific Model)	11	0.898	12321	294.0506465517241	2732029	0.63	2784	290	110363	None	Aquatic_19300_3
3300024956_3	100.0	1.29	Neural Network (Specific Model)	11	0.879	139752	344.7430647291942	5339798	0.35	4542	74	268785	None	Aquatic_19300_3
3300024959_5	76.82	0.52	Neural Network (Specific Model)	11	0.869	93171	311.7253278122843	3114099	0.5	2898	61	213081	None	Aquatic_19300_3
3300025094_35	97.44	0.45	Gradient Boost (General Model)	11	0.956	57229	366.0948509485095	2112610	0.56	1845	60	206438	None	Aquatic_19300_3
3300025094_40	59.65	0.04	Gradient Boost (General Model)	11	0.905	5131	283.96764252696454	1827484	0.64	1947	362	17655	None	Aquatic_19300_3
3300025105_12	87.71	3.3	Gradient Boost (General Model)	11	0.884	57262	305.6068656716418	3467865	0.7	3350	104	141628	None	Aquatic_19300_3
3300025105_15	95.01	5.01	Gradient Boost (General Model)	11	0.881	79129	324.0700442026522	3237627	0.65	2941	68	270994	None	Aquatic_19300_3
3300025105_29	98.46	4.68	Gradient Boost (General Model)	11	0.935	62098	321.5195385187942	2762775	0.67	2687	81	164527	None	Aquatic_19300_3
3300025105_52	85.13	0.38	Gradient Boost (General Model)	11	0.94	169874	356.6022304832714	1525841	0.55	1345	10	396028	None	Aquatic_19300_3
3300025161_22	95.28	0.3	Gradient Boost (General Model)	11	0.841	249606	374.3219135802469	4318539	0.65	3240	50	438880	None	Aquatic_19300_3
3300025161_86	96.65	0.37	Gradient Boost (General Model)	11	0.886	198121	316.24310776942355	853049	0.36	798	12	258851	None	Aquatic_19300_3
3300025161_91	97.53	0.12	Gradient Boost (General Model)	11	0.909	440576	329.7309486780715	699474	0.29	643	4	440576	None	Aquatic_19300_3
3300025243_10	72.0	1.85	Gradient Boost (General Model)	11	0.943	24237	341.30176211453744	1475245	0.38	1362	106	80846	None	Aquatic_19300_3
3300025244_2	82.45	3.66	Neural Network (Specific Model)	11	0.917	44396	323.96154983732623	3577501	0.58	3381	144	100689	None	Aquatic_19300_3
3300025267_15	56.35	0.22	Neural Network (Specific Model)	11	0.937	767027	331.2361010830325	1465534	0.48	1385	4	767027	None	Aquatic_19300_3
3300025277_13	79.24	0.03	Neural Network (Specific Model)	11	0.924	127779	320.84345311854605	2517280	0.43	2421	31	367394	None	Aquatic_19300_3
3300025348_3	88.46	0.09	Neural Network (Specific Model)	11	0.787	25181	297.9597713783249	5154028	0.53	4549	281	96355	None	Aquatic_19300_3
3300025349_13	86.49	1.57	Gradient Boost (General Model)	11	0.96	8363	321.08267954133976	1655359	0.64	1657	234	23821	None	Aquatic_19300_3
3300025349_14	88.27	0.09	Neural Network (Specific Model)	11	0.868	24381	239.12215758857747	1554723	0.55	1891	92	52903	None	Aquatic_19300_3
3300025349_3	85.33	2.06	Gradient Boost (General Model)	11	0.927	27239	322.4372499090578	2862312	0.58	2749	175	94888	None	Aquatic_19300_3
3300025352_3	98.81	2.35	Neural Network (Specific Model)	11	0.862	27581	271.56345475910695	3210407	0.64	3404	167	180072	None	Aquatic_19300_3
3300025377_6	96.12	0.26	Gradient Boost (General Model)	11	0.939	37327	353.0073958738809	2888522	0.53	2569	117	135226	None	Aquatic_19300_3
3300025435_4	80.73	0.22	Gradient Boost (General Model)	11	0.94	26034	356.0841715193224	2143523	0.42	1889	134	134436	None	Aquatic_19300_3
3300025436_5	100.0	1.56	Gradient Boost (General Model)	11	0.877	37116	294.7589599437807	2863617	0.48	2846	121	123214	None	Aquatic_19300_3
3300025460_11	88.78	0.95	Gradient Boost (General Model)	11	0.904	226351	310.42084942084944	1596539	0.67	1554	12	401736	None	Aquatic_19300_3
3300025468_8	92.36	1.01	Gradient Boost (General Model)	11	0.921	164583	370.15420780441934	2563884	0.34	2127	48	233159	None	Aquatic_19300_3
3300025501_22	57.0	0.0	Neural Network (Specific Model)	11	0.903	8307	285.16795366795367	977920	0.67	1036	133	28721	None	Aquatic_19300_3
3300025531_9	75.36	6.02	Gradient Boost (General Model)	11	0.869	9139	303.3390764989662	3033849	0.39	2902	391	27511	None	Aquatic_19300_3
3300025545_11	59.8	1.31	Gradient Boost (General Model)	11	0.893	5993	281.84039087947883	2611966	0.46	2763	460	23955	None	Aquatic_19300_3
3300025591_16	67.12	1.82	Neural Network (Specific Model)	11	0.961	7841	294.2326180257511	1067378	0.45	1165	147	51309	None	Aquatic_19300_3
3300025602_17	81.5	1.17	Gradient Boost (General Model)	11	0.921	156065	365.69789983844913	2210990	0.34	1857	46	240584	None	Aquatic_19300_3
3300025603_14	96.38	0.03	Gradient Boost (General Model)	11	0.903	84722	340.810131631432	2833827	0.53	2507	57	289725	None	Aquatic_19300_3
3300025639_26	89.03	0.01	Neural Network (Specific Model)	11	0.909	154352	306.50316957210777	1275257	0.43	1262	10	360104	None	Aquatic_19300_3
3300025639_7	97.16	2.08	Gradient Boost (General Model)	11	0.907	35342	331.84256955439946	4848685	0.48	4421	219	125840	None	Aquatic_19300_3
3300025656_9	99.37	2.83	Gradient Boost (General Model)	11	0.831	25846	279.22815368922136	2960520	0.42	2941	168	99778	None	Aquatic_19300_3
3300025671_4	100.0	0.13	Neural Network (Specific Model)	11	0.901	459423	340.4283460425979	4304778	0.67	3803	19	1225565	None	Aquatic_19300_3
3300025681_13	74.19	3.3	Gradient Boost (General Model)	11	0.915	171745	358.0488958990536	2232123	0.34	1902	37	228349	None	Aquatic_19300_3
3300025681_28	81.5	0.19	Neural Network (Specific Model)	11	0.946	74839	352.66075558982266	1447801	0.38	1297	41	168993	None	Aquatic_19300_3
3300025681_45	42.65	0.0	Neural Network (Specific Model)	11	0.961	45752	320.0632258064516	772311	0.3	775	30	108639	None	Aquatic_19300_3
3300025681_61	44.82	0.0	Neural Network (Specific Model)	11	0.926	19166	243.77913043478262	453020	0.31	575	32	49740	None	Aquatic_19300_3
3300025697_4	80.73	4.67	Gradient Boost (General Model)	11	0.871	30519	315.9299138606108	2775185	0.4	2554	147	160017	None	Aquatic_19300_3
3300025705_37	61.95	2.15	Gradient Boost (General Model)	11	0.911	5680	278.17609329446066	1567641	0.46	1715	286	26417	None	Aquatic_19300_3
3300025775_23	97.8	0.71	Gradient Boost (General Model)	11	0.935	54730	301.6190476190476	2655268	0.71	2751	77	194372	None	Aquatic_19300_3
3300025876_31	82.01	1.73	Gradient Boost (General Model)	11	0.907	10251	312.8322921672273	2149149	0.53	2081	255	31483	None	Aquatic_19300_3
3300026091_13	69.1	0.64	Gradient Boost (General Model)	11	0.913	6815	313.12700449005774	1600267	0.43	1559	257	21343	None	Aquatic_19300_3
3300026092_6	84.22	3.33	Gradient Boost (General Model)	11	0.942	9998	292.23328228688104	1820544	0.68	1959	232	64788	None	Aquatic_19300_3
3300026206_8	91.2	2.31	Gradient Boost (General Model)	11	0.938	24557	305.468906037222	2149293	0.64	2203	150	82600	None	Aquatic_19300_3
3300026278_37	88.46	0.53	Gradient Boost (General Model)	11	0.878	17518	295.3068669527897	938698	0.56	932	65	39398	None	Aquatic_19300_3
3300026280_26	99.96	0.0	Neural Network (Specific Model)	11	0.939	25263	306.1225130890052	1858460	0.33	1910	145	64090	None	Aquatic_19300_3
3300026534_46	67.4	0.27	Neural Network (Specific Model)	11	0.928	6961	279.1302211302211	1465360	0.61	1628	231	25776	None	Aquatic_19300_3
3300027152_5	91.78	1.4	Gradient Boost (General Model)	11	0.92	9644	349.04167972422437	3626496	0.44	3191	458	56974	None	Aquatic_19300_3
3300027204_1	95.96	1.77	Neural Network (Specific Model)	11	0.908	68082	335.19454817027633	2963508	0.3	2678	86	141463	None	Aquatic_19300_3
3300027223_5	94.54	0.28	Neural Network (Specific Model)	11	0.956	23084	338.8094074526573	1735293	0.54	1637	107	99767	None	Aquatic_19300_3
3300027246_12	60.68	0.61	Neural Network (Specific Model)	11	0.955	5921	301.3879781420765	1210237	0.44	1281	209	16852	None	Aquatic_19300_3
3300027246_6	89.38	2.28	Gradient Boost (General Model)	11	0.933	9114	319.0679117147708	1810876	0.35	1767	236	27987	None	Aquatic_19300_3
3300027247_1	86.13	0.19	Neural Network (Specific Model)	11	0.924	21689	301.33228070175437	2781078	0.62	2850	169	122934	None	Aquatic_19300_3
3300027301_11	88.8	1.95	Gradient Boost (General Model)	11	0.953	9773	333.1356397583745	1905835	0.38	1821	229	33305	None	Aquatic_19300_3
3300027301_5	90.99	0.14	Gradient Boost (General Model)	11	0.921	14718	381.7832618025751	4053709	0.68	3262	358	63416	None	Aquatic_19300_3
3300027335_4	78.14	2.87	Neural Network (Specific Model)	11	0.909	11785	310.08470394736844	2483138	0.6	2432	259	70110	None	Aquatic_19300_3
3300027366_7	84.76	0.79	Gradient Boost (General Model)	11	0.93	6939	313.72043701799487	1573251	0.35	1556	244	26515	None	Aquatic_19300_3
3300027367_7	46.01	0.0	Neural Network (Specific Model)	11	0.952	4936	290.6313025210084	870284	0.44	952	175	15681	None	Aquatic_19300_3
3300027368_8	88.24	1.65	Gradient Boost (General Model)	11	0.955	8245	344.3184971098266	1867671	0.46	1730	266	22918	None	Aquatic_19300_3
3300027493_9	74.85	0.03	Gradient Boost (General Model)	11	0.935	5358	255.7334304442826	1122208	0.68	1373	212	14606	None	Aquatic_19300_3
3300027506_2	96.22	1.61	Gradient Boost (General Model)	11	0.924	22178	375.15384615384613	4081874	0.5	3354	284	83725	None	Aquatic_19300_3
3300027582_13	99.54	0.25	Gradient Boost (General Model)	11	0.932	39611	326.51709929954677	2545173	0.53	2427	128	103861	None	Aquatic_19300_3
3300027600_11	53.95	0.54	Neural Network (Specific Model)	11	0.954	6205	286.6851996867659	1147980	0.54	1277	194	24466	None	Aquatic_19300_3
3300027685_12	94.36	4.46	Gradient Boost (General Model)	11	0.865	48958	290.67808219178085	3085984	0.59	3066	104	112052	None	Aquatic_19300_3
3300027685_36	80.52	1.19	Gradient Boost (General Model)	11	0.946	8737	314.2192803801765	1463140	0.45	1473	199	26426	None	Aquatic_19300_3
3300027720_5	84.16	3.33	Gradient Boost (General Model)	11	0.9	9140	345.7032068062827	3516203	0.6	3056	457	34210	None	Aquatic_19300_3
